,season,team1,team2,elo_prob1,elo_prob2,carmelo1_pre,carmelo2_pre,carmelo1_post,carmelo2_post,carmelo_prob1,carmelo_prob2,score1,score2,team1Hash,team2Hash
1070,-1.222725288391636,OKC,UTA,0.778830552059726,0.22116944794027404,1.420615075874646,0.2359312392562778,1.4605100327468534,0.1904517121700549,0.845727067376124,0.15427293262387598,113,91,936907259486707158,429481638095159025
1071,-1.222725288391636,LAC,POR,0.6927312627701239,0.3072687372298761,0.7992420890644133,0.4115096260958013,0.8267666364416985,0.3808866295094565,0.6986574288856136,0.30134257111438645,96,94,-5323760739627466504,-4685499826689625344
1072,-1.222725288391636,WAS,MIN,0.7994951799082998,0.20050482009170026,0.05658664981954043,-1.123479984446722,-0.027338734694351493,-1.0394863875052462,0.8002409057560452,0.1997590942439548,129,132,-2285819318488364112,7791026494116075625
1073,-1.222725288391636,DET,CHO,0.5793789460559516,0.4206210539440484,-0.07914123663694225,0.4095209996396677,-0.011770126978826938,0.3420811205595542,0.5686658454425757,0.4313341545574243,112,105,-2770613571270583691,-2301035644833432210
1074,-1.222725288391636,ATL,MIL,0.8200099294355081,0.1799900705644919,0.7042933826106063,-0.6702181690675307,0.7371189864993185,-0.7061323621608813,0.8235746282080012,0.1764253717919988,101,90,5700374313494463378,8790014581025697865
1075,-1.222725288391636,HOU,TOR,0.5087878018060922,0.4912121981939078,0.16675552360861046,0.9979162647147365,0.2205482082945785,0.9433928837809972,0.5083508033441557,0.4916491966558443,112,109,-6980721805910865516,2561503364633695675
1076,-1.222725288391636,MIA,ORL,0.8433994025750301,0.1566005974249699,0.5237771917426858,-0.9929979138732636,0.5561680964282252,-1.0278852168148025,0.8300455468156833,0.16995445318431668,108,97,-7357393191761466484,7364307840353954306
1077,-1.222725288391636,SAS,MEM,0.911987106074942,0.08801289392505796,2.3807351593744412,-0.11692392402804429,2.389164825229869,-0.1344387490693221,0.9118361192426779,0.08816388075732197,110,104,-7332855802423568025,-5985668375142419164
1078,-1.222725288391636,SAC,PHO,0.7422492144050267,0.2577507855949733,-0.812023044852346,-1.638319367292293,-0.7357774505941347,-1.712517789493305,0.7463791979911696,0.2536208020088304,116,94,-713927011085917710,-588518604437065009
1079,-1.222725288391636,GSW,DAL,0.9108008112850868,0.08919918871491317,2.3937056897706146,-0.19063235801360265,2.4035336445195368,-0.20962568573827325,0.9122158372032296,0.08778416279677026,128,120,2922559144280242665,-5412304293289420943
1080,-1.222725288391636,LAL,DEN,0.4014721407044618,0.5985278592955382,-1.9161229378521114,-0.6773177519442228,-1.976283007787235,-0.6096825792536272,0.4304152507371942,0.5695847492628058,105,116,5056854428117856023,-4894555157353959544
1081,-1.222725288391636,BRK,IND,0.3677189358440887,0.6322810641559113,-1.7642627639171875,0.07328238393181041,-1.6210816986351664,-0.06424607712434305,0.33311966223704337,0.6668803377629566,120,110,1857582939019047147,7567183495528605856
1082,-1.222725288391636,ORL,CHI,0.5493580183898258,0.4506419816101742,-1.034603711433503,-0.5000751744158128,-0.8703316069341954,-0.6617667384838042,0.4852693686065626,0.5147306313934373,111,89,7364307840353954306,1532285866048629918
1083,-1.222725288391636,NOP,TOR,0.3884150065746687,0.6115849934253312,-0.6216949849597062,0.9519521249699446,-0.7389805482031676,1.0727035075269555,0.4295048677837243,0.5704951322162757,91,115,4067967856683296254,2561503364633695675
1084,-1.222725288391636,DET,ATL,0.5177102517931047,0.4822897482068953,-0.02061679498333191,0.7524743174907673,-0.14075484562013485,0.8737714853072883,0.5214743837389435,0.4785256162610565,95,112,-2770613571270583691,5700374313494463378
1085,-1.222725288391636,NYK,CLE,0.3088690984365167,0.6911309015634832,-0.8207727023265716,1.3241377127724419,-0.8628801401976547,1.3700281978373094,0.2837722398601158,0.7162277601398842,93,107,1431947654934191088,4228907574955838526
1086,-1.222725288391636,OKC,SAS,0.4701746117966858,0.5298253882033142,1.4572044717377526,2.4159407466944596,1.573441724778406,2.2940567470262105,0.5579706126425706,0.44202938735742936,111,92,936907259486707158,-7332855802423568025
1087,-1.222725288391636,MIN,UTA,0.4198863684314104,0.5801136315685896,-1.046165277485942,0.19922704170318434,-1.0889902204285093,0.24636846440366145,0.367607940416354,0.632392059583646,84,93,7791026494116075625,429481638095159025
1088,-1.222725288391636,MIL,CHO,0.4811455860272277,0.5188544139727722,-0.7139492722477813,0.3508129336148716,-0.841229405642057,0.4818066956397903,0.4571463341250378,0.5428536658749622,91,115,8790014581025697865,-2301035644833432210
1089,-1.222725288391636,PHO,BOS,0.27364496016301626,0.7263550398369838,-1.7168990522988732,0.6839764290135096,-1.7192880808087674,0.6930629110302108,0.22157779021412374,0.7784222097858762,99,102,-588518604437065009,-5590291094270705760
1090,-1.222725288391636,POR,PHI,0.9317822104336264,0.06821778956637348,0.36935880137658755,-2.644215180260096,0.3813836452322061,-2.6584806041752436,0.9321386895267982,0.06786131047320176,108,105,-4685499826689625344,-6378341158414588377
1091,-1.222725288391636,LAC,DEN,0.7979496747546313,0.2020503252453687,0.8210759044151386,-0.6006776173127135,0.8596675781464141,-0.64282047544252,0.8223470687365781,0.17765293126342185,105,90,-5323760739627466504,-4894555157353959544
1092,-1.222725288391636,IND,HOU,0.6088693405175166,0.3911306594824834,-0.07425428967868367,0.2323324862498707,-0.021851577619491653,0.1798994860611492,0.5279760218866696,0.4720239781133304,104,101,7567183495528605856,-6980721805910865516
1093,-1.222725288391636,SAC,DAL,0.5316256309497303,0.4683743690502698,-0.7473490089797993,-0.2007355370589499,-0.6053442787379152,-0.34099824483861474,0.5428808148098583,0.4571191851901417,133,111,-713927011085917710,-5412304293289420943
1094,-1.222725288391636,GSW,PHI,0.9816845620173288,0.0183154379826711,2.403777268560242,-2.648887652907326,2.405163184512746,-2.6601218802096884,0.9865928391896328,0.01340716081036708,117,105,2922559144280242665,-6378341158414588377
1095,-1.222725288391636,LAL,WAS,0.3288662789279405,0.6711337210720596,-1.9925233610183597,-0.017268098814324603,-2.0370878689816343,0.035137202690101205,0.3272200452958223,0.6727799547041777,88,101,5056854428117856023,-2285819318488364112
1096,-1.222725288391636,MIA,BRK,0.8710835306724276,0.1289164693275724,0.5494589336002244,-1.622028605539912,0.5721275617336361,-1.6474011778292197,0.8881230868137353,0.11187691318626468,110,99,-7357393191761466484,1857582939019047147
1097,-1.222725288391636,TOR,OKC,0.5565863568236452,0.4434136431763548,1.0588139214516645,1.5945785536395516,0.9151102622002307,1.7357763113571234,0.5479727177094673,0.4520272822905327,100,119,2561503364633695675,936907259486707158
1098,-1.222725288391636,NOP,NYK,0.6675412316406907,0.3324587683593093,-0.7505641618396287,-0.8585856008349854,-0.6916069245507813,-0.9153794128672514,0.6587011252950195,0.3412988747049805,99,91,4067967856683296254,1431947654934191088
1099,-1.222725288391636,MIN,PHO,0.7257768501944771,0.2742231498055229,-1.1018911384043757,-1.720913888290216,-1.0625287498474743,-1.7568924893693423,0.7416158896646188,0.2583841103353812,121,116,7791026494116075625,-588518604437065009
1100,-1.222725288391636,MEM,SAS,0.2496230495128228,0.7503769504871772,-0.14420733448282028,2.3022283580406375,-0.18027141372811126,2.3397576856159543,0.2445782202085416,0.7554217797914584,87,101,-5985668375142419164,-7332855802423568025
1101,-1.222725288391636,CHI,ATL,0.3744220086520917,0.6255779913479083,-0.6697351060841289,0.882350707303878,-0.6865515920735288,0.9020708719407452,0.3735557487959612,0.6264442512040389,100,102,1532285866048629918,5700374313494463378
1102,-1.222725288391636,UTA,LAL,0.8975825185146996,0.1024174814853004,0.23529986089356997,-2.040910625935116,0.2700672518809503,-2.0774029210172835,0.9293594750652008,0.07064052493479933,123,75,429481638095159025,5056854428117856023
1103,-1.222725288391636,DEN,DAL,0.6248610738872531,0.3751389261127469,-0.6508535227126226,-0.3320703932419357,-0.753744753056695,-0.22607550515083685,0.6444777299911589,0.3555222700088411,88,97,-4894555157353959544,-5412304293289420943
1104,-1.222725288391636,POR,SAC,0.79134380801641,0.20865619198359,0.3740166596801726,-0.5992693943406677,0.4107110799929193,-0.6378126046576599,0.8174692077048636,0.1825307922951364,105,93,-4685499826689625344,-713927011085917710
1105,-1.222725288391636,LAC,BOS,0.6730882303060901,0.3269117696939099,0.8541006728501346,0.7016939950023005,0.9769998176338384,0.5748856379709567,0.6008970097219044,0.3991029902780956,114,90,-5323760739627466504,-5590291094270705760
1106,-1.222725288391636,PHI,CHO,0.1825390791573566,0.8174609208426434,-2.661268166305908,0.49049840852620025,-2.6710036729196585,0.5104951600020121,0.1564832088282644,0.8435167911717356,85,100,-6378341158414588377,-2301035644833432210
1107,-1.222725288391636,ORL,BRK,0.7050843327826902,0.2949156672173098,-0.8824095763938878,-1.6380983986056978,-0.8003124442580803,-1.7179246225627764,0.7922728841991343,0.20772711580086567,139,105,7364307840353954306,1857582939019047147
1108,-1.222725288391636,IND,CHI,0.7482428117105182,0.2517571882894818,-0.030736188400240522,-0.6810380937149053,-0.09911047712024118,-0.6122508025559276,0.7854708028786705,0.21452919712132945,96,98,7567183495528605856,1532285866048629918
1109,-1.222725288391636,DET,OKC,0.34775898095793456,0.6522410190420654,-0.15008696343664893,1.7441081445767923,-0.05755949003889981,1.651981778015423,0.3938221577909729,0.6061778422090272,88,82,-2770613571270583691,936907259486707158
1110,-1.222725288391636,CLE,HOU,0.7876558719286779,0.21234412807132208,1.355123590343589,0.1886778440022782,1.231462136807127,0.30816643437822966,0.7983233698282169,0.20167663017178306,100,106,4228907574955838526,-6980721805910865516
1111,-1.222725288391636,GSW,WAS,0.9012579355937708,0.09874206440622936,2.405412941527122,0.043957106296805534,2.41695646213855,0.023258989197052816,0.8985511342876688,0.10144886571233123,102,94,2922559144280242665,-2285819318488364112
